rtr_id,rtr_name,rtr_addr,rtr_price,rtr_type,rtr_longitude,rtr_latitude,geometry,district
568535,喜欢里米线,大角咀晏架街42A号地舗,$50以下,港式,114.16796799999999,22.317663,POINT (114.167968 22.317663),油尖旺区
568563,阿土伯盐水鸡,觀塘成业街7号东广场地下20号舖,$50以下,台湾菜,114.230958,22.307986,POINT (114.230958 22.307986),观塘区
568675,喜聚坊,大角咀利得街10-12号地舖,$201-400,粤菜 (广东),114.16879899999999,22.317055,POINT (114.168799 22.317055),油尖旺区
568703,Cova Pasticceria &amp; Confetteria,九龍塘达之路80号又一城LG1楼10-11号舖,$51-100,西式,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
568885,蛋挞王饼店 (泓景滙商场),荔枝角荔枝角道863号泓景滙商场1楼15号舖,$50以下,港式,114.153098,22.331187,POINT (114.153098 22.331187),深水埗区
568934,乌蝇馆,尖沙咀亚士厘道38号天星大厦1楼B舖,$101-200,川菜 (四川),114.175528,22.294857999999998,POINT (114.175528 22.294858),油尖旺区
568948,大城小厨,九龍城福佬村道33-35号地舖,$51-100,粤菜 (广东),114.192378,22.325685999999997,POINT (114.192378 22.325686),九龙城区
569025,新锦记餐厅,土瓜灣美景街43号安平大厦地下9号舖,$50以下,港式,114.19564799999999,22.313998,POINT (114.195648 22.313998),九龙城区
569032,海防Pho越南特式美食,佐敦吴松街108号显发大厦地下3号舖,$51-100,越南菜,114.175315,22.302788,POINT (114.175315 22.302788),油尖旺区
569074,一冰厅,土瓜灣长宁街53号地舖,$51-100,港式,114.19476100000001,22.31489,POINT (114.194761 22.31489),九龙城区
569174,Match Cafe &amp; Restaurant,油麻地庙街50号王子酒店4楼,$101-200,西式,114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
569202,文记车仔面,土瓜湾谭公道47号地下,$50以下,港式,114.19308000000001,22.319378,POINT (114.19308 22.319378),九龙城区
569258,川味香,紅磡德民街29号德民大厦地下J1号舖,$50以下,川菜 (四川),114.19343,22.303531,POINT (114.19343 22.303531),九龙城区
569279,Hands-On Coffee,旺角西洋菜南街1L-1M号中国移动旗舰店内3楼,$51-100,西式,114.175445,22.313501000000002,POINT (114.175445 22.313501),油尖旺区
569307,鸿仔记车仔面 (晴朗商场),九龍城沐虹街12号启晴邨晴朗商场地下A030号舖,$50以下,港式,114.20818700000001,22.329098000000002,POINT (114.208187 22.329098),九龙城区
569321,DKLM Bar &amp; Restaurant,尖沙咀金巴利道40号MW Plaza 2楼,$51-100,多国菜,114.179115,22.297979,POINT (114.179115 22.297979),油尖旺区
569678,MUM 日常野菜料理,佐敦弥敦道380号香港逸东酒店LG楼8号舖,$51-100,日本菜、西式,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
569834,壹食就醉,尖沙咀金巴利道77号东南大厦1楼,$101-200,粤菜 (广东)、港式,114.17516699999999,22.301776999999998,POINT (114.175167 22.301777),油尖旺区
570128,スーパー丼 Express,佐敦弥敦道380号香港逸东酒店LG楼1号舖,$51-100,日本菜,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
570198,孖宝发哥猪扒酸辣米线,新蒲崗锦荣街26号万义大厦地下9号舖,$50以下,港式,0.0,0.0,POINT (0 0),None
570296,十三姨,旺角通菜街1M-1T号华发大厦地下C号舖,$51-100,港式,114.1753,22.318495000000002,POINT (114.1753 22.318495),油尖旺区
570331,名馆,紅磡黄埔天地美食坊(第8期)1楼113号舖,$101-200,粤菜 (广东)、沪菜 (上海),0.0,0.0,POINT (0 0),None
570466,川味港私房菜,觀塘成业街11-13号华成工商中心14楼1404B号舖,$201-400,川菜 (四川),114.231197,22.307631,POINT (114.231197 22.307631),观塘区
570606,功夫点心,深水埗福荣街68及70号地舖,$50以下,港式,114.16828000000001,22.328925,POINT (114.16828 22.328925),深水埗区
570613,泰妹餐厅,觀塘兴业街4号The Wave 1楼101及103号舖,$51-100,泰国菜,114.22932,22.306922,POINT (114.22932 22.306922),观塘区
570783,密密烧,觀塘康宁道79-89号康宁大厦地舖,$201-400,港式,114.22819799999999,22.313178,POINT (114.228198 22.313178),观塘区
570867,Anjappar Chettinad Indian Restaurant,尖沙咀宝勒巷3-7A号万事昌广场2楼202号舖,$101-200,印度菜,114.17921299999999,22.295607999999998,POINT (114.179213 22.295608),油尖旺区
571000,美心西饼,黃大仙港铁黄大仙站WTS14号舖,$50以下,港式,0.0,0.0,POINT (0 0),None
571028,美心西饼,鑽石山龙蟠街3号荷里活广场3楼353号舖,$50以下,港式,114.206896,22.337995000000003,POINT (114.206896 22.337995),黄大仙区
571140,Pepper Lunch Express,樂富联合道198号乐富广场2楼美食广场UN2-20号舖,$51-100,日本菜,114.191116,22.335144,POINT (114.191116 22.335144),九龙城区
571154,元祖和风食堂虎藏,長沙灣元州街303号元州商场地下G09-10号舖,$51-100,日本菜,114.160529,22.335020999999998,POINT (114.160529 22.335021),深水埗区
571224,Kailash Parbat,尖沙咀宝勒巷3号万事昌广场3楼302室,$101-200,印度菜、多国菜,114.17921299999999,22.295607999999998,POINT (114.179213 22.295608),油尖旺区
571231,唐包点,油麻地油麻地港铁站YMT18A号舖,$50以下,港式,114.193041,22.301946,POINT (114.193041 22.301946),九龙城区
571259,唐记包点,佐敦佐敦道37L-37M号佐敦大厦地舖,$50以下,港式,114.174085,22.302546,POINT (114.174085 22.302546),油尖旺区
571357,粤厨点心专门店,油麻地弥敦道466-468号地舖,$51-100,粤菜 (广东),114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
571499,高铁星餐厅,油麻地广东道312-320号公园大厦地下,$51-100,港式,114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
571683,巧手制作,黃大仙竹园道15号竹园南邨竹园商场地下S002号舖(部份),$50以下,港式,114.19783799999999,22.341920000000002,POINT (114.197838 22.34192),黄大仙区
571858,唐记包点,土瓜灣马头角道28号金都豪苑地下8号舖,$50以下,港式,114.194144,22.319812,POINT (114.194144 22.319812),九龙城区
571907,唐记包点,何文田忠孝街60号爱民上邨颂民楼B座地下5号舖,$50以下,港式,114.183305,22.30951,POINT (114.183305 22.30951),九龙城区
571949,临记车仔面,黃大仙竹园道15号竹园南邨竹园商场地下S002号舖,$50以下,港式,114.19783799999999,22.341920000000002,POINT (114.197838 22.34192),黄大仙区
572005,联发小厨,油麻地庙街29-35号富昌大厦地下A号舖,$51-100,潮州菜、港式,114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
572075,CoCo壹番屋 (逸东酒店),佐敦弥敦道380号香港逸东酒店LG楼7号舖,$51-100,日本菜,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
572110,成都老码头火锅,旺角塘尾道61号地舖,$201-400,川菜 (四川),114.170493,22.317832,POINT (114.170493 22.317832),油尖旺区
572131,萨莉亚意式餐厅 (Mikiki),新蒲崗太子道东638号Mikiki 1楼118号舖,$51-100,意大利菜,114.20258100000001,22.330357,POINT (114.202581 22.330357),九龙城区
572152,LAB EAT Restaurant &amp; Bar (T.O.P This is Our Place),旺角弥敦道700号T.O.P. This is Our Place 5楼502号舖,$201-400,西式,114.17434399999999,22.317991,POINT (114.174344 22.317991),油尖旺区
572222,牛宝宝,荔枝角长沙湾道883号亿利工业中心4楼402号舖,$51-100,港式,114.152846,22.33417,POINT (114.152846 22.33417),深水埗区
572257,西贡越南真味,九龍城狮子石道27号地舖,$50以下,越南菜,114.192953,22.32565,POINT (114.192953 22.32565),九龙城区
572264,浓姐茶餐厅,新蒲崗崇龄街91-93号安强大楼地舖,$50以下,港式,114.201273,22.331316,POINT (114.201273 22.331316),黄大仙区
572525,立鮨,旺角豉油街50号富达大厦地下1-2号舖,$101-200,日本菜,114.176172,22.313982,POINT (114.176172 22.313982),油尖旺区
572630,见见面,九龍城贾炳达道45号地下A1-A2号舖,$51-100,川菜 (四川),114.19668600000001,22.327639,POINT (114.196686 22.327639),九龙城区
572679,东京街,太子水渠道30-32A号美星楼地下5号舖,$50以下,日本菜,114.17455600000001,22.320679000000002,POINT (114.174556 22.320679),油尖旺区
572905,茶屋町,深水埗长沙湾道217号,$51-100,日本菜,114.163242,22.333855,POINT (114.163242 22.333855),深水埗区
572968,享弄。台点咖啡馆,牛頭角振华道70号乐华商场2楼215号舖,$51-100,台湾菜,114.218868,22.327291,POINT (114.218868 22.327291),观塘区
572989,海记合桃坊甜品,太子西洋菜南街212号地下,$50以下,港式,114.174554,22.319020000000002,POINT (114.174554 22.31902),油尖旺区
572996,歇脚亭,黃大仙正德街103号黄大仙中心南馆LG楼LG3号舖,$50以下,台湾菜,114.19726000000001,22.339238,POINT (114.19726 22.339238),黄大仙区
573024,丸十寿司日本食堂,旺角亚皆老街8号朗豪坊12楼13号舖,$101-200,日本菜,114.17351599999999,22.316185,POINT (114.173516 22.316185),油尖旺区
573031,Home‧焙小日子,荔枝角长顺街15号D2 Place二期3楼305号,$101-200,多国菜,114.152651,22.33361,POINT (114.152651 22.33361),深水埗区
573045,味の源 鲜榨果汁,太子太子道西171号别树一居地下2号舖,$50以下,港式,114.174224,22.321267000000002,POINT (114.174224 22.321267),油尖旺区
573094,永珍泰国烧烤食馆,九龍城狮子石道12-14号新安大楼地舖,$51-100,泰国菜,114.19315300000001,22.325356,POINT (114.193153 22.325356),九龙城区
573108,有福食,土瓜灣北帝街10号地舖,$50以下,港式,114.192743,22.31717,POINT (114.192743 22.31717),九龙城区
573229,小念头,旺角通菜街75号1楼,$50以下,西式、多国菜,114.175518,22.31614,POINT (114.175518 22.31614),油尖旺区
573264,旺记冰室,尖沙咀亚士厘道29-39号九龙中心大厦地舖,$51-100,港式,114.175252,22.294849,POINT (114.175252 22.294849),油尖旺区
573306,豆浆大王,九龍灣牛头角道77号淘大商场2期地下G208-209号舖,$50以下,沪菜 (上海),114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
573320,海鲜站,佐敦上海街18号地舖,$101-200,粤菜 (广东),114.174249,22.300812,POINT (114.174249 22.300812),油尖旺区
573425,老街,太子西洋菜南街240号地舖,$51-100,台湾菜,114.17436599999999,22.3201,POINT (114.174366 22.3201),油尖旺区
573467,飞龙咖啡 Cake Sakura,太子界限街23号地下A1号舖,$51-100,西式,114.17100900000001,22.323807000000002,POINT (114.171009 22.323807),深水埗区
573516,Prime&#39;s Kitchen,土瓜灣谭公道10号地舖,$101-200,西式、多国菜,114.192728,22.318246,POINT (114.192728 22.318246),九龙城区
573551,喜筷冰室,黃大仙环凤街23号凤祥楼地舖,$50以下,港式,114.202549,22.343217000000003,POINT (114.202549 22.343217),黄大仙区
57365,龙岛,新蒲崗太子道东638号Mikiki地下1A号舖,$101-200,西式,114.20258100000001,22.330357,POINT (114.202581 22.330357),九龙城区
573705,云石堡,美孚景荔径8号盈晖荟1楼116A号舖,$50以下,港式,114.142402,22.339,POINT (114.142402 22.339),深水埗区
573775,湖南老家饭店,太子太子道西96-100号万年大厦地下A舖至1楼,$101-200,湘菜 (湖南),114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
573817,油麻地苏记云吞,太子界限街12号A後座地下7号舖,$50以下,港式,114.170212,22.323398,POINT (114.170212 22.323398),油尖旺区
574,Dan Ryan&#39;s Chicago Grill (又一城),九龍塘达之路80号又一城LG2层28号舖,$201-400,美国菜,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
574050,檀岛咖啡饼店,佐敦弥敦道380号香港逸东酒店LG楼2号舖,$50以下,港式,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
574064,温莎堡,荔枝角青山道489-491号香港工业中心B座地下4号舖,$51-100,港式,114.152221,22.335016,POINT (114.152221 22.335016),深水埗区
574134,Lady M,九龍塘达之路80号又一城UG楼22号舖,$51-100,西式,114.17993999999999,22.334547,POINT (114.17994 22.334547),深水埗区
574155,泰皇阁泰国菜馆,九龍城衙前塱道15号地舖,$101-200,泰国菜,114.194076,22.32583,POINT (114.194076 22.32583),九龙城区
574162,B&amp;Q Partyroom,鑽石山新蒲岗八达街3-5号安达工业大厦,$101-200,多国菜,114.203585,22.333978,POINT (114.203585 22.333978),黄大仙区
574360,古早味休闲台湾,旺角亚皆老街36-38号龙飞大厦阁楼及地下3-4号舖,$51-100,台湾菜,114.176272,22.316792,POINT (114.176272 22.316792),油尖旺区
574374,遥,土瓜灣落山道1A号地舖,$101-200,日本菜,114.192196,22.315258,POINT (114.192196 22.315258),九龙城区
574444,星泰湾,慈雲山毓华街23号慈云山中心1楼108C舖,$51-100,多国菜,114.205549,22.345856,POINT (114.205549 22.345856),黄大仙区
574451,喜惶点心专门店,旺角通菜街17号地下,$50以下,港式,114.17588300000001,22.314319,POINT (114.175883 22.314319),油尖旺区
574472,意轩,土瓜灣美景街28号地下,$51-100,意大利菜,114.195297,22.313587,POINT (114.195297 22.313587),九龙城区
574493,食道乐,紅磡崇洁街21号崇信楼地舖,$101-200,韩国菜,114.193528,22.309081,POINT (114.193528 22.309081),九龙城区
574521,十大碗粥面专家,太子汝州街45号乐胜大厦地下,$50以下,港式,114.195528,22.325362,POINT (114.195528 22.325362),九龙城区
574542,Amazing Bakery,油麻地九龙窝打老道23号城景国际大堂,$50以下,美国菜,114.18055,22.303967999999998,POINT (114.18055 22.303968),油尖旺区
574775,贡茶 (吉利径),美孚吉利径50号地下B09号舖,$50以下,台湾菜,0.0,0.0,POINT (0 0),None
574817,番茄师兄,深水埗基隆街255号地舖,$51-100,港式,114.16688899999998,22.326002,POINT (114.166889 22.326002),深水埗区
574922,Awtar Terrace,尖沙咀诺士佛台4-5号地下B号舖,$101-200,西式,114.178432,22.29849,POINT (114.178432 22.29849),油尖旺区
575076,慢理墙城,油麻地砵兰街28号M1酒店1楼,$201-400,西式,114.17528999999999,22.309714000000003,POINT (114.17529 22.309714),油尖旺区
575288,华园牛腩专门店,何文田胜利道14F-14G号胜利大厦地下 B2号舖,$50以下,港式,114.179617,22.316339000000003,POINT (114.179617 22.316339),九龙城区
575295,柞木炭家,旺角弥敦道700号T.O.P This is Our Place 5楼501号舖,$201-400,韩国菜,114.17434399999999,22.317991,POINT (114.174344 22.317991),油尖旺区
575302,响 - Hibiki 日本烧肉,佐敦白加士街101号珀轩1楼,$201-400,日本菜,114.17570800000001,22.303475,POINT (114.175708 22.303475),油尖旺区
575337,牛角Buffet (雅兰中心),旺角弥敦道639号雅兰中心2楼209-213号舖,$201-400,日本菜,114.174545,22.315157,POINT (114.174545 22.315157),油尖旺区
575344,百悦亭,何文田佛光街80号何文田广场2楼227-228号舖,$51-100,潮州菜、粤菜 (广东),114.1866,22.313828,POINT (114.1866 22.313828),九龙城区
575400,仝堂茶聚,九龍塘达之路80号又一城1楼L1-33号舖,$101-200,港式,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
575528,Coti,觀塘鸿图道90号地舖,$50以下,西式,114.229592,22.304888000000002,POINT (114.229592 22.304888),观塘区
575542,清玉,九龍灣宏冠道6号鸿力工业中心B座地下B5C号舖,$50以下,台湾菜,114.213408,22.320144,POINT (114.213408 22.320144),观塘区
575633,越轩牛肉粉专门店,大角咀铁树街4号富多来商埸第1期地下16号舖,$50以下,越南菜,114.168198,22.316206,POINT (114.168198 22.316206),油尖旺区
575787,Cafe Locomotive Express,旺角亚皆老街8号朗豪坊4楼12号舖,$101-200,越南菜,114.17351599999999,22.316185,POINT (114.173516 22.316185),油尖旺区
575878,Comebuytea (淘大商场),九龍灣牛头角道77号淘大商场二期地下G229号舖,$50以下,台湾菜,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
575997,聚兴楼,牛頭角振华道70号乐华商场2楼205号舖,$50以下,粤菜 (广东)、港式,114.218868,22.327291,POINT (114.218868 22.327291),观塘区
576060,味来车仔面,土瓜灣马头围道292号华安阁地下A号舖,$50以下,港式,114.192282,22.313404000000002,POINT (114.192282 22.313404),九龙城区
576109,The Night Market (又一城),九龍塘达之路80号又一城2楼43号舖,$101-200,台湾菜,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
576277,德善堂,土瓜灣落山道1号地下B号舖,$50以下,粤菜 (广东),114.192144,22.315271,POINT (114.192144 22.315271),九龙城区
576412,古琴雅苑 (太子集团中心),尖沙咀北京道12A号太子集团中心15楼,$101-200,京菜 (官府菜)、淮扬菜,114.176216,22.293728,POINT (114.176216 22.293728),油尖旺区
576657,江南濑粉,深水埗福荣街108号地下,$50以下,粤菜 (广东),114.16736499999999,22.329635999999997,POINT (114.167365 22.329636),深水埗区
576734,花样年华,佐敦弥敦道380号香港逸东酒店LG楼逸东美食广场,$51-100,西班牙菜、西式,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
576967,MOO MOO,觀塘巧明街94-96号鸿图中心地下1A号舖,$51-100,西式、美国菜,114.22511899999999,22.309863,POINT (114.225119 22.309863),观塘区
576981,新记鸡粥,旺角花园街1号鸿禧大厦地下5号舖,$51-100,港式,114.176601,22.314127,POINT (114.176601 22.314127),油尖旺区
576988,Nutmad,觀塘观塘道396号毅力工业中心9楼C号舖,$101-200,西式,114.227217,22.310453,POINT (114.227217 22.310453),观塘区
577037,健利快餐店,油麻地广东道896号地下C舖,$50以下,港式,114.17319199999999,22.312178,POINT (114.173192 22.312178),油尖旺区
577079,楼上Cafe,土瓜灣土瓜湾道39-41号宏丰大厦地下,$51-100,西式、多国菜,114.19371100000001,22.312291000000002,POINT (114.193711 22.312291),九龙城区
577156,天仁茗茶,九龍灣牛头角道77号淘大商场1期1楼F46-47号铺,$50以下,台湾菜,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
577198,喜喜面馆,紅磡崇洁街26号地舖,$50以下,港式,114.19351100000002,22.308943,POINT (114.193511 22.308943),九龙城区
577317,味工房,牛頭角大业街22号地舖,$50以下,港式,114.219293,22.323278,POINT (114.219293 22.323278),观塘区
577359,岚桥丼饭专门店,尖沙咀棉登径白兰轩道2号富峰行地下BCD号舖,$101-200,日本菜,114.17936,22.294233,POINT (114.17936 22.294233),油尖旺区
577394,Second Bite,長沙灣昌华街45号昌晖大厦地下6号舖,$101-200,西式,114.159981,22.338060000000002,POINT (114.159981 22.33806),深水埗区
577408,聚宝厨坊,紅磡马头围道70号地舖,$50以下,新加坡菜,114.192379,22.306567,POINT (114.192379 22.306567),九龙城区
577473,红叶茶屋 (T.O.P This is Our Place),旺角弥敦道700号T.O.P This Is Our Place 3楼309-310号舖,$51-100,日本菜,114.17434399999999,22.317991,POINT (114.174344 22.317991),油尖旺区
577480,菜菜锅(犇.石烧) (T.O.P This is Our Place),旺角弥敦道700号T.O.P This Is Our Place 3楼311号舖,$101-200,日本菜,114.17434399999999,22.317991,POINT (114.174344 22.317991),油尖旺区
577494,九龙城同捞同煲火锅,九龍城打鼓岭道70-72号地舖,$201-400,粤菜 (广东)、港式,114.196564,22.327324,POINT (114.196564 22.327324),九龙城区
577543,大胜丼,旺角弥敦道594-596号旺角新城5楼,$101-200,日本菜,114.175224,22.313551,POINT (114.175224 22.313551),油尖旺区
577683,Lab 10,旺角亚皆老街8号朗豪坊10楼26号舖,$101-200,韩国菜、西式,114.17351599999999,22.316185,POINT (114.173516 22.316185),油尖旺区
577725,名昇馆,牛頭角定安街120号地下,$50以下,港式,114.220251,22.315704999999998,POINT (114.220251 22.315705),观塘区
577900,潮食坊,何文田胜利道16B地舖,$50以下,港式,114.17965,22.316587,POINT (114.17965 22.316587),九龙城区
578182,Domon 居酒屋,九龍灣牛头角道77号淘大商场三期地下G261-265号舖,$101-200,日本菜,114.22156399999999,22.321483999999998,POINT (114.221564 22.321484),观塘区
578252,新泰东南亚餐厅,尖沙咀加拿分道25-31号国际商业信贷银行大厦地下1A舖及地库,$101-200,泰国菜,114.178779,22.295572,POINT (114.178779 22.295572),油尖旺区
578497,锦寿筑地,佐敦德兴街18号德成轩1楼,$101-200,日本菜,114.177411,22.302378,POINT (114.177411 22.302378),油尖旺区
578590,大班面包西饼,牛頭角牛头角道33号宏光楼地下4号舖,$50以下,西式,114.220202,22.323284,POINT (114.220202 22.323284),观塘区
578632,粒粒果甜品,旺角广华街3号百利达广场地下1号舖,$50以下,港式,114.177848,22.313417,POINT (114.177848 22.313417),油尖旺区
578639,鸿福堂,新蒲崗太子道东638号Mikiki 1楼117号舖,$50以下,粤菜 (广东),114.20258100000001,22.330357,POINT (114.202581 22.330357),九龙城区
578877,金鹤拉面 (闽街),佐敦闽街3号地舖,$101-200,日本菜,0.0,0.0,POINT (0 0),None
578891,森泰远甜品餐厅,觀塘观塘道448-458号官塘工业中心第3期1楼F及G室,$51-100,西式,114.23191000000001,22.308287,POINT (114.23191 22.308287),观塘区
578963,德丰打冷粉面餐厅,深水埗桂林街145号A及147号地舖,$51-100,潮州菜、港式,114.167803,22.329499,POINT (114.167803 22.329499),深水埗区
579005,泰国素食,九龍城城南道28号地下,$51-100,泰国菜,114.195967,22.326507,POINT (114.195967 22.326507),九龙城区
579026,GOLFZON Club &amp; Dining,"荔枝角长义街9号, D2 Place, 114-127 号舖",$51-100,意大利菜、西式,114.15361499999999,22.333387,POINT (114.153615 22.333387),深水埗区
579047,Deer Kitchen,觀塘兴业街4号The Wave 6楼 01室,$101-200,意大利菜、西式,114.22932,22.306922,POINT (114.22932 22.306922),观塘区
579068,F&#251;hn,佐敦弥敦道380号香港逸东酒店LG楼3号舖,$51-100,越南菜,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
579075,火锅头,九龍城龙岗道17号地舖及1楼,$201-400,港式,114.195122,22.325738,POINT (114.195122 22.325738),九龙城区
579369,OK便利店 Hot &amp; In 美食吧,樂富联合道198号乐富广场L110号舖,$50以下,港式,114.191116,22.335144,POINT (114.191116 22.335144),九龙城区
579432,OK便利店 Hot &amp; In 美食吧,荔枝角长沙湾道833号长沙湾广场地下G03号舖,$50以下,港式,114.153465,22.334641,POINT (114.153465 22.334641),深水埗区
579551,小店,九龍城狮子石道37号地舖,$101-200,西式,114.19296999999999,22.325926000000003,POINT (114.19297 22.325926),九龙城区
579572,阿来东南亚风味,油麻地广华街38号地舖,$51-100,泰国菜、新加坡菜,114.17846999999999,22.31389,POINT (114.17847 22.31389),油尖旺区
579579,Le Viet,"旺角弥敦道636号银行中心1楼101-106,108-109号舖",$101-200,越南菜,114.174599,22.315491,POINT (114.174599 22.315491),油尖旺区
579700,小麻吉卤肉饭,旺角通菜街2A-2P鸿光大厦地下2C号舖,$50以下,台湾菜,114.1753,22.318495000000002,POINT (114.1753 22.318495),油尖旺区
579707,牛繁,尖沙咀金巴利道40号MW Plaza地舖,$201-400,日本菜,114.179115,22.297979,POINT (114.179115 22.297979),油尖旺区
579791,Hungry Korean,荔枝角长顺街15号D2 Place二期3楼309号舖,$51-100,韩国菜,114.152651,22.33361,POINT (114.152651 22.33361),深水埗区
579847,山下菓子 (T.O.P This is Our Place),旺角弥敦道700号T.O.P This is Our Place 3楼315号舖,$101-200,日本菜,114.17434399999999,22.317991,POINT (114.174344 22.317991),油尖旺区
580015,清溪川韩国配菜,紅磡湖光街1-7号联成大厦燕安阁地下,$51-100,韩国菜,114.191346,22.303526,POINT (114.191346 22.303526),九龙城区
580022,龙城冰室,油麻地广东道883号祥发大厦地下13号舖,$50以下,港式,114.17306200000002,22.311804000000002,POINT (114.173062 22.311804),油尖旺区
580486,Ben哥米线,九龍灣海滨道83号宏利大楼1楼W3 号舖,$50以下,滇菜 (云南),114.21915700000001,22.313055,POINT (114.219157 22.313055),观塘区
580542,铁板十三,九龍城侯王道11-13号地舖,$201-400,日本菜,114.193504,22.325432,POINT (114.193504 22.325432),九龙城区
580605,翠河餐厅,鑽石山凤德商场2楼223号舖,$51-100,港式,114.206896,22.337995000000003,POINT (114.206896 22.337995),黄大仙区
580843,麻甩佬狗仔粉,長沙灣福荣街500号喜漾商场地下4号铺,$50以下,港式,114.169453,22.327886,POINT (114.169453 22.327886),深水埗区
580857,Red Rice 米饭主题餐厅 (亿利工业中心),荔枝角长沙湾道883号亿利工业中心地下8号舖,$50以下,港式,114.152846,22.33417,POINT (114.152846 22.33417),深水埗区
58100,伤心酸辣粉,太子西洋菜南街234号地舖,$50以下,川菜 (四川),114.174384,22.319991,POINT (114.174384 22.319991),油尖旺区
581027,味道乐居酒屋 (河内道),尖沙咀河内道2号地舖,$101-200,日本菜,114.17894299999999,22.295163,POINT (114.178943 22.295163),油尖旺区
581069,嘉多利饼屋,何文田窝打老道69号地下C2号舖,$50以下,港式,114.180104,22.315618,POINT (114.180104 22.315618),九龙城区
581146,芳华绝代,旺角界限街36号1-2楼,$101-200,泰国菜,114.172128,22.323541,POINT (114.172128 22.323541),油尖旺区
581281,TORIO吃茶部,觀塘兴业街16-18号美兴工业大厦A座1楼4室,$51-100,日本菜,114.229874,22.305914,POINT (114.229874 22.305914),观塘区
581288,滚得栈,油麻地砵兰街39-41号顺好楼地下A-B号舖,$201-400,港式,114.173465,22.273835000000002,POINT (114.173465 22.273835),中西区
581302,镒沣小厨,土瓜灣浙江街41号地舖,$51-100,粤菜 (广东),114.192105,22.312533,POINT (114.192105 22.312533),九龙城区
581323,混乱 STEAK,佐敦弥敦道380号香港逸东酒店LG楼5号舖,$101-200,日本菜,114.177,22.305219,POINT (114.177 22.305219),油尖旺区
581330,百富豪烧腊饭店,油麻地广东道885号地舖,$50以下,港式,114.17296200000001,22.311845,POINT (114.172962 22.311845),油尖旺区
581449,渔乐 (曼坊),"美孚宝轮街1号曼克顿山(曼坊)1楼101C, 104&107号舖",$51-100,越南菜、泰国菜,114.148021,22.333121,POINT (114.148021 22.333121),深水埗区
581463,意乐餐厅 (曼坊),"美孚宝轮街1号曼克顿山(曼坊) 1楼101C, 104&107号舖",$51-100,港式、西式,114.148021,22.333121,POINT (114.148021 22.333121),深水埗区
581575,Plato Cafe &amp; Bistro (吴松街),佐敦吴松街186-188号地舖,$101-200,意大利菜、西式,114.175243,22.300652,POINT (114.175243 22.300652),油尖旺区
581799,越南好味馆,太子柏树街4号地舖,$51-100,越南菜,114.17124,22.321841,POINT (114.17124 22.321841),油尖旺区
581955,麦金.麦金马拉特式茶啡室,大角咀大全街6-20号大富楼地下A2B号舖,$51-100,马来西亚菜,114.16879899999999,22.317055,POINT (114.168799 22.317055),油尖旺区
582018,朝日屋,觀塘骏业街56号中海日升中心2楼C号舖,$101-200,日本菜,114.22729299999999,22.308283,POINT (114.227293 22.308283),观塘区
582060,深深甜品,深水埗桂林街46号恒安楼地下C舖,$50以下,港式、台湾菜,114.16788799999999,22.329310999999997,POINT (114.167888 22.329311),深水埗区
582116,点茶,土瓜灣北帝街12-14号地下A号舖,$50以下,台湾菜,114.19276799999999,22.317133,POINT (114.192768 22.317133),九龙城区
582214,鸡味浓,油麻地上海街378A号得如楼大厦地舖,$50以下,港式,114.17436299999999,22.310792000000003,POINT (114.174363 22.310792),油尖旺区
582221,金银泰国美食,佐敦庙街259A号怡龄阁地下C座,$101-200,泰国菜,0.0,0.0,POINT (0 0),None
582321,花木日本料理,尖沙咀天文台道8号3楼2号舖,$201-400,日本菜,114.180819,22.298278,POINT (114.180819 22.298278),油尖旺区
582440,Very Good Eat,九龍城侯王道97号置金阁地下10号舖,$50以下,港式,114.193597,22.327703,POINT (114.193597 22.327703),九龙城区
582531,泰浓面 (乐道),尖沙咀乐道7号嘉乐大厦地下A舖,$51-100,泰国菜,114.17647099999999,22.294206,POINT (114.176471 22.294206),油尖旺区
582601,The Coffee Academ&#239;cs (又一城),九龍塘达之路80号又一城G层Kiosk S3,$51-100,多国菜,114.17943400000001,22.334584,POINT (114.179434 22.334584),深水埗区
582615,Sparkling House Seafood &amp; Oyster Bar,九龍灣宏照道33号国际交易中心2楼平台花园203号舖,$201-400,多国菜,114.21439,22.318689000000003,POINT (114.21439 22.318689),观塘区
